Compound,A1,A10,A11,A20,A28,A29,A30,A6,A7,A9,B1,B10,B2,B3,B4,B5,B6,B7,B8,B9
Tetrahydro-11-deoxycortisol,0.004848879,0.001017988,0.000602587,0.000926972,0.001211713,0.000872792,0.001727089,0.000982004,0.001106381,0.004489053,0.005359832,0.001561812,0.000961433,0.001281673,0.001934879,9.75277e-05,0.001891118,0.000442125,0.001131918,0.006902078
Tetrandrine,0.001791023,0.019750061,0.000144884,0.001184283,0.001849386,0.000662075,0.027124558,0.006146852,0.00066876,0.000242437,0.000537924,0.000121484,0.000909905,0.004090866,0.00878176,0.000232043,7.62416e-05,0.00084664,0.000205394,0.006558762
Thromboxane A2,0.001585759,0.0009549,0.001693763,0.000678123,0.000764739,0.000775041,0.000520853,0.011264275,0.001443488,0.002643461,0.006385529,0.012343914,0.000421759,0.011949828,0.001316492,0.000683225,0.002640452,0.007517445,0.000725202,0.004923298
Thyrotropin releasing hormone,0.009627607,0.019422235,0.001817378,0.007238612,0.014253177,0.00472682,0.045159807,0.017901026,0.01035269,0.000843373,0.001252976,0.005470788,0.001339808,0.019616084,0.033299858,0.000330813,0.000849534,0.002079333,0.001223298,0.013486101
Tomatine,0.002112145,0.000565829,0.000217931,0.000779784,0.000806168,0.001632253,0.000275651,8.61446e-05,0.003340142,0.003154749,0.009021555,0.016784526,0.00024538,0.003652463,0.002817552,0.001042871,0.000473077,0.029445711,0.000759195,0.005486234
Traumatic acid,0.002496319,0.001397809,0.001542544,0.001187638,0.00144694,0.001180161,0.00046092,0.002069797,0.0022517,0.004682597,0.001658213,0.004756011,0.00638364,0.008392489,0.00098397,0.003183003,0.005366726,0.002944764,0.001208235,0.003757376
Traumatin,0.002843873,0.023296075,0.000782986,0.001190617,0.000978062,0.00212616,0.006976487,0.001777901,0.002912734,0.001430387,0.001625927,0.00088897,0.001157878,0.002654525,0.000913213,0.001013307,0.000860753,0.002660402,0.001103901,0.000730367
Trehalose,0.102267665,0.015127263,0.043503796,0.02329477,0.017006695,0.028682276,0.007080836,0.006902488,0.048086272,0.029972229,0.00847878,0.026643518,0.062906082,0.005093572,0.009075604,0.017311136,0.007480109,0.109331205,0.00164454,0.011796433
Trinexapac-ethyl,0.019016502,0.003321301,0.012740946,0.003975846,0.014335856,0.012620261,0.004772232,0.015184322,0.0213588,0.014516253,0.00405386,0.014741655,0.01208075,0.002788904,0.003688694,0.007017203,0.010747739,0.0217671,0.010987279,0.004897779
Trioxilin A3,0.013156087,0.00965384,0.021238452,0.004025886,0.009851547,0.005814992,0.003741614,0.011869607,0.013702604,0.014578683,0.032625492,0.035031831,0.004385198,0.029001406,0.004724322,0.012140461,0.016608427,0.013306836,0.009108707,0.019940514
Trypanothione disulfide,0.020513607,0.01896109,0.003649264,0.025419064,0.014321431,0.017665317,0.003190712,0.014296405,0.08905336,0.00913967,0.002123497,0.004649093,0.017717439,0.0,0.001155073,0.00419726,0.000591959,0.080250913,0.046095022,0.001271404
Tyrosine,0.000151183,0.00440044,0.006793895,0.002507963,0.000398643,0.000150139,8.98419e-05,0.004352583,0.0157965,0.008350323,0.031634991,0.036866537,0.004296827,0.053499064,0.024034535,0.013392628,0.035598169,0.019749881,0.004862956,0.014330227
Ubiquinone-1,0.012827262,0.003480468,0.006520321,0.005412955,0.011875852,0.006369784,0.002688164,0.009002775,0.009636846,0.011644101,0.004394877,0.00672086,0.007080967,0.002647275,0.002568558,0.006435157,0.005522085,0.006863193,0.009648899,0.003437688
Uridine,0.012178548,0.019920279,0.01125775,0.003563502,0.007010145,0.004260498,0.007011163,0.004574511,0.020070789,0.035480375,0.014308816,0.068390881,0.00133549,0.023593405,0.024597389,0.011316916,0.009810381,0.01521881,0.013668859,0.023621359
Uridine 5'-monophosphate,0.00908,0.023105461,0.038355496,0.004816753,0.016094303,0.022402463,0.006365567,0.014337274,0.060141709,0.009254081,0.00965116,0.013806403,0.018949462,0.034483302,0.015866353,0.00757462,0.008023578,0.079649897,0.009286177,0.008923639
Uridine diphosphate-N-acetylglucosamine,0.020271441,0.004494894,0.05283022,0.003091176,0.004549816,0.003940045,0.022409022,0.008190599,0.011305342,0.011244718,0.016534803,0.030820222,0.002493486,0.006718304,0.021122857,0.009892368,0.006235105,0.040074377,0.008592814,0.020713991
[2.3-dihydroxypropoxy][2-[octadeca-9.12-dienoyloxy]-3-(octadecanoyloxy)propoxy]phosphinic acid,0.001152331,0.002133839,0.005705582,0.006408491,0.005812408,0.006077143,0.0022361,0.003225421,0.0061468,0.007714175,0.011728284,0.004432634,0.014844216,0.006775459,0.007320379,0.007555016,0.005609751,0.003426986,0.006494525,0.006441158
[6]-Gingerdione,0.060483691,0.023385078,0.038628644,0.032331045,0.063300257,0.040455381,0.017062388,0.038530105,0.062411135,0.004321078,0.030670643,0.031539828,0.030528984,0.013529342,0.001320177,0.002666726,0.031181092,0.056392031,0.034073999,0.003812754
[8]-Shogaol,0.000785133,0.007343739,0.009561591,0.008286041,0.012004335,0.009919733,0.0029112,0.008204506,0.011563132,0.009999442,0.00061947,0.009485751,0.007931445,0.004410075,0.002687984,0.005492322,0.006582406,0.015457392,0.010972795,0.002980442
alpha-Methylstyrene,0.0547817,0.027798868,0.034250183,0.030722593,0.061415677,0.036055943,0.014150408,0.048051712,0.054890382,0.040544966,0.023386425,0.044284091,0.026354281,0.019597755,0.014594481,0.01714309,0.031509478,0.047447439,0.037416812,0.012324803
"cis-9,10-Epoxystearic acid",0.031308735,0.033691215,0.153114133,0.011635652,0.018320044,0.010311284,0.027793875,0.015302901,0.01630996,0.064852842,0.132156381,0.161032105,0.017822077,1.120550999,0.220916388,0.264478465,0.73577614,0.055906774,0.01869967,0.961463613
d-Tryptophan,0.007057244,0.004955983,0.00885609,0.001065856,0.001613873,0.00558943,0.002139844,0.001954908,0.004965191,0.036463002,0.02666381,0.014837471,0.000261196,0.10580572,0.045148155,0.007073863,0.095491314,0.009217173,0.001254399,0.007015142
dexpanthenol,0.0,0.052497477,0.001643916,0.0,0.000141453,0.006930328,0.00257266,4.13468e-05,0.010626043,0.000763304,0.000149046,7.70862e-05,0.0,0.000342595,0.000181098,3.45296e-05,0.000230577,0.000228236,4.07498e-05,3.67812e-05
epsilon-Tocopherol,0.005422722,0.002806198,0.003919538,0.003348932,0.005009012,0.002998714,0.001721976,0.005943683,0.007889565,0.004774263,0.003444771,0.004061862,0.003125907,0.002092403,0.001546709,0.001825575,0.003196403,0.006218826,0.004850907,0.001129106
ergostan-3β-ol,0.781935766,0.547974542,0.537942222,0.550272256,0.930591176,0.59859245,0.250543764,0.834651842,0.958831765,0.637501578,0.379371143,0.664278427,0.424352596,0.285996833,0.242846817,0.244017704,0.492476859,0.918758654,0.623253733,0.129917225
gypsogenin,0.003039656,0.000846234,0.001449755,0.001390241,0.00365474,0.001676335,0.022976992,0.001942103,0.002713165,0.002153528,0.001570573,0.002460225,0.001856437,0.000442471,0.000978561,0.001243803,0.000607917,0.002196641,0.001736925,0.017496115
m-Cresol,0.000876746,0.000760196,0.008009266,0.000322102,0.000600365,0.000136605,0.000946143,0.000196843,0.005468717,0.003655799,0.014676747,0.032184639,0.000925046,0.01397735,0.002982085,0.011389908,0.046066185,0.005495649,0.002954211,0.006869644
m-Salicylic acid,0.003621031,0.002674178,0.00212518,0.003562329,0.003535197,0.003226193,0.000770684,0.003251001,0.154335582,0.0333853,0.001717334,0.004799654,0.003139969,0.002879248,0.001631799,0.002430507,0.005473749,0.010744888,0.00432914,0.00359115
m-Tolual acid,0.003768333,0.004559996,0.009137903,0.000931859,0.00158959,0.001047762,0.002260211,0.001712446,0.00612165,0.008841293,0.026705995,0.025375468,0.001149903,0.008796288,0.004455217,0.011550051,0.044184208,0.0038002,0.005188225,0.007400381
n-Butyl acetate,0.002436156,0.001903897,0.002067606,0.001683476,0.007231862,0.002180355,0.001281788,0.002684679,0.003392103,0.002878537,0.002143749,0.002491796,0.001111061,0.001348677,0.000946747,0.001233408,0.001590128,0.003775688,0.003171392,0.000981309
previtamin D3 / precholecalciferol / (6Z)-tacalciol,0.022612913,0.005031728,0.009139223,0.007818882,0.013133637,0.004578155,0.00812185,0.008518727,0.011259349,0.023847197,0.050169475,0.012914586,0.008024144,0.070539853,0.012729095,0.007895816,0.009110189,0.014609236,0.004959422,0.038225019
"stigmasta-7,22E-dien-3β-ol",0.000425352,0.00047589,0.00189479,0.000264573,0.000562203,0.000488177,0.000726676,0.00040226,0.000918275,0.000572069,0.002564809,0.002876848,0.001029174,0.00824369,0.002160725,0.001998209,0.003852426,0.001232524,0.00093783,0.003771498
trans-Cinnamic acid,0.008417715,0.016996912,0.024616824,0.001665752,0.002922767,0.00339289,0.0039578799999999996,0.005729962,0.027920267000000002,0.039416344,0.123507444,0.12556462599999998,0.007919932,0.184616327,0.034282066,0.024542222000000002,0.137629737,0.038353585999999995,0.01794182,0.060215362
"tritriacontane-16,18-dione",0.000412276,0.00043323,0.000337365,0.000642553,0.000868787,0.00047936,0.000560997,0.000550459,0.000869295,0.000798709,0.000355019,0.000645756,0.000301745,0.000221945,8.45416e-05,0.000347622,0.000412326,0.000668962,0.00058536,0.000123926
tuberculosinol,0.001367603,5.84996e-05,0.000953355,3.66718e-05,0.000154774,0.000286862,0.000287709,0.0,0.000466394,0.002910676,0.007135806,0.001825289,0.000510719,0.004991859,0.001929556,0.001910849,0.00325993,0.000917445,0.000921039,0.008981792
α-ESA,0.007332204,0.001193707,0.00635326,0.001900635,0.003218326,0.000933131,0.000453057,0.002236443,0.003234202,0.038279436,0.03998474,0.020508578,0.023391624,0.251813866,0.010706403,0.057219004,0.030265069,0.026595495,0.002900719,0.160907106
α-MANGOSTIN,0.024156437,0.015448377,0.014863859,0.016673253,0.028377113,0.018228679,0.008738802,0.025153401,0.025458878,0.020476555,0.011852692,0.020461444,0.011019698,0.008375993,0.007141573,0.007702899,0.014766893,0.03050074,0.020427932,0.005324949
β-Amyrin,0.010305345,0.002767853,0.026012946,0.001224947,0.000898424,0.001674914,0.00445139,0.002153249,0.003051654,0.013053474,0.023424097,0.005666829,0.006777139,0.049685193,0.052720824,0.077590309,0.015482371,0.004749354,0.004140324,0.116248919
