Pathway,A1_RPKM,A10_RPKM,A11_RPKM,A20_RPKM,A28_RPKM,A29_RPKM,A30_RPKM,A6_RPKM,A7_RPKM,A9_RPKM,B1_RPKM,B10_RPKM,B2_RPKM,B3_RPKM,B4_RPKM,B5_RPKM,B6_RPKM,B7_RPKM,B8_RPKM,B9_RPKM
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II,357.79303338253936,398.8630572670269,503.53603486416444,556.5848042854128,578.2235702469727,404.88464420861004,414.2130615183346,544.379192534915,459.9146067286144,492.9025287118547,307.8643409450216,403.49183487788684,484.0802115091979,304.9703040388335,543.5449130096086,404.74752065254296,380.94882859104956,157.36331297882543,376.9967168718609,430.16116776490907
PWY-7221: guanosine ribonucleotides de novo biosynthesis,548.762013302314,715.3488646252904,750.6968093126759,517.5890295426872,544.3917916442358,421.91845566806205,665.9117112013865,665.6333094107575,626.9349759762981,530.536254504938,653.326544206455,681.0542695119997,526.7537926249294,524.3231539156752,574.6812242452474,781.9902198684963,680.9912001425732,332.2391450082903,548.42760314879,662.1166770450869
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II,357.79303338253936,398.8630572670269,503.53603486416444,556.5848042854128,578.2235702469727,404.88464420861004,414.2130615183346,544.379192534915,459.9146067286144,492.9025287118547,307.8643409450216,403.49183487788684,484.0802115091979,304.9703040388335,543.5449130096086,404.74752065254296,380.94882859104956,157.36331297882543,376.9967168718609,430.16116776490907
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I,441.14435297494776,513.5466173280345,609.0781716271823,541.3324431258927,566.1946013909234,423.5272274584222,514.6565010274355,603.4978228234831,531.7201199098007,517.0027113193,419.50510828251555,511.0273528755364,509.6942256465221,391.3023175670706,564.2038622334254,537.3370651638667,494.21338872349196,216.3462320314447,450.2690311909367,528.2030290149579
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I,526.6150510903292,669.3584279413847,779.9967406878878,661.7072071976522,650.7527770004635,493.31028782510833,651.9108508886808,688.6447519890537,696.6752905626261,590.8097770792932,571.259010780457,657.3111174856616,594.2890876962972,559.0463203266958,682.8980926460856,700.2882603095047,657.3435758804062,325.2567485708412,546.3035620149055,704.7206750249296
PWY-7234: inosine-5'-phosphate biosynthesis III,426.4891845962903,472.79808374284266,491.19257716229487,457.0725598089665,498.3035018726092,308.32245156223803,452.0255312802319,527.1827379532339,589.0619056037018,400.8078494211806,396.4091622514249,482.91733154157566,430.8190064122229,446.9290031421033,482.6642727328991,576.303986504178,400.55477204172803,297.66762313674275,475.5116493509303,574.2596608451196
"PWY-7237: myo-, chiro- and scyllo-inositol degradation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.921114180025945
PWY-7238: sucrose biosynthesis II,509.7841380222145,577.8385627461073,629.949875715144,505.4904405058288,545.80570043201,340.07873924510784,564.5157704846586,579.3277886881914,809.0374725529272,470.6405446454602,570.282770431442,521.6392991661419,519.6183004376132,370.9752849041945,506.23056098055355,706.8677646722967,547.8730685527215,256.2929643835177,441.469572496758,561.0889806416212
PWY-7242: D-fructuronate degradation,0.0,6.346212658360101,32.25014726896863,0.0,0.0,0.0,14.367543522172936,3.9934569855677284,7.422547376605641,0.0,13.618700340705699,17.66657467712825,6.318214217534947,17.36599023091022,15.47988260097753,14.458834996464066,29.987348613334934,0.0,11.436199838582354,20.54466384327525
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II",288.04848887161876,426.1365393384172,485.68847777521285,397.37662755419194,436.2831100827308,250.27524484963178,432.3165906505444,430.9918654784127,431.5291116466854,362.8679298074303,349.87972810504544,383.5500107120758,366.1106630276256,352.23781880378954,468.2625895707099,467.5215739859091,427.2616810456606,179.5335866557295,252.04376641653326,337.6604769777968
PWY-7254: TCA cycle VII (acetate-producers),0.0,5.273404355982012,35.646716932182755,0.0,0.0,0.0,16.646246677831222,28.59931658087789,0.0,0.0,18.324175141866295,30.435112460724373,18.541583800831763,0.0,23.984908768212946,38.956823047624546,39.581451569533606,0.0,27.562251143438463,33.99203593040518
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II,266.5761463480272,259.3765513150095,220.50300573749425,307.48822201333365,293.9209329882692,163.63500424618437,290.0843535086509,326.37269406569607,377.5119903803277,231.99015423861383,278.1387983654725,218.5732489864797,262.56041631047407,190.4331393827714,292.7134326995093,321.53842481135604,198.72235149327227,122.34050463293579,232.7109447395617,278.7428040352623
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis,17.050971605574823,4.100933827422415,0.6003434995982405,0.0,11.656696146155632,101.89897784472245,14.82570270711537,6.116297673765069,0.0,0.0,11.00330530878965,28.330600251182478,0.0,0.0,5.863128983874326,4.4654799687065285,14.753146076051467,0.0,14.016352813153043,31.505988529904496
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis,105.88607248408891,235.54028042317427,303.9689660810452,128.187296333841,63.90728741619702,63.67068804743901,186.4808151544062,196.27044923339005,227.74714298064083,185.14038180498707,182.10475851264758,259.2994149699948,193.54344487209417,160.65215969298146,197.66926869742304,280.6657188369877,242.12660712707748,115.79529835424131,176.04431671449464,128.59096887622843
PWY-7332: superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis,0.0,2.677977638359225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.567149045964936,0.0,0.0,0.0,0.0
PWY-7345: superpathway of anaerobic sucrose degradation,190.1402993562241,267.19863483309587,357.4547249669693,291.29651780963405,293.64204801885575,123.99735313506311,314.4476108273074,281.93795676813636,364.32130580115654,210.1983837584298,268.15412302054654,280.52271285124385,281.23635585789486,335.2359675311306,348.1369141072844,330.550872539776,305.85668899806205,152.23481037668415,124.31685368260507,304.4887525119347
PWY-7356: thiamine diphosphate salvage IV (yeast),250.24364407221375,123.90154798600639,146.72307040951745,253.4300097524382,230.8819513289371,165.00473980773336,111.57729398047906,325.7858576043705,244.51429715899454,210.32269677750276,147.49127044490865,138.2223905034495,132.32425006897594,38.938524897145555,156.0756513895222,255.0971635241778,121.51124796903582,40.003713741199704,243.91296331501377,94.28888407621544
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast),307.7864247228338,260.08421726870193,255.44035000784075,364.32025103463366,346.2383083863414,216.66752973634604,269.0869445744515,400.0354846523018,304.3185081729522,293.494463183928,295.1397765529344,246.2275306724543,143.9009013594241,174.6629061398623,273.717745831806,360.85828781450886,265.6614383450016,114.51778609103998,326.48294799610363,207.37160733648284
"PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II",0.0,3.33750320878387,6.729885513005968,0.0,0.0,16.025175372074656,10.05714375112102,5.699959286053247,0.0,0.0,6.053230435649495,24.79830185918206,8.061034622345893,8.235572094293474,10.972959960726017,3.9930547585959806,30.115376316822424,15.150483810427643,0.0,16.022021378945922
"PWY-7376: cob(II)yrinate a,c-diamide biosynthesis II (late cobalt incorporation)",0.0,3.7575092942551276,1.5386112408223844,0.0,0.0,0.0,12.177123130867981,14.119180997104309,0.0,0.0,17.09939859268127,9.13215467053912,0.0,0.0,9.622658259868015,4.569772676274509,3.76731161678426,0.0,0.0,0.0
"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)",99.13117995870566,142.26631154506634,125.70600279153386,166.64019733817062,105.59478691916539,84.0328302112834,197.5983427968871,181.29574057086748,204.3268152553573,107.40103523099899,120.47739519812997,162.75377883252696,167.96157613759922,58.6828230603201,200.28292452715107,147.19955201087325,126.197429368432,86.88485102365405,105.16473031113023,71.86125359512242
"PWY-7384: anaerobic energy metabolism (invertebrates, mitochondrial)",0.0,4.06483728245069,0.0,0.0,0.0,0.0,13.179320912560001,16.326369286400443,14.053206944015844,0.0,0.0,0.0,0.0,0.0,0.0,5.076400550989385,0.0,0.0,0.0,0.0
"PWY-7385: 1,3-propanediol biosynthesis (engineered)",0.0,0.0,0.9862435566517659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7389: superpathway of anaerobic energy metabolism (invertebrates),0.0,6.489474669504281,0.0,0.0,0.0,0.0,20.559359935590997,25.11669172524608,21.895264802525947,0.0,0.0,0.0,0.0,0.0,0.0,8.059393186378381,0.0,0.0,0.0,0.0
PWY-7391: isoprene biosynthesis II (engineered),0.0,2.250946472772133,0.0,0.0,0.0,0.0,11.325454652738424,7.939712550540787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7392: taxadiene biosynthesis (engineered),69.92522135721805,64.56704048150992,145.20139591903865,123.53212351414402,41.008704111517964,62.45687972635133,142.37442388346608,110.65438061112827,60.516245023470354,48.96718669776794,117.20976404934238,199.1700528298169,151.33763060146214,193.10435814142355,139.64959568301094,133.06921180747403,122.37974832205752,80.41425457919057,106.74319319120816,170.99513546707934
PWY-7400: L-arginine biosynthesis IV (archaebacteria),58.6971351721236,148.79149579761545,244.75390001523198,245.76409140460024,224.45672082946746,90.40271652940736,142.88563959057737,180.8793018969827,217.66750783864492,163.63374664948788,140.91402177590163,229.98153549288224,224.734007945069,286.5084735858792,272.62691274150893,203.7783080275191,190.64987252617377,125.38975439269451,124.27258349859586,319.2419544408111
PWY-7431: aromatic biogenic amine degradation (bacteria),0.0,1.139951481655235,0.0,0.0,0.0,0.0,1.7129180152053107,4.041629863357844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.617863759988712,0.5936236159727608,0.0,0.0,0.0
PWY-7434: terminal O-glycans residues modification (via type 2 precursor disaccharide),11.191270857233516,14.896494578200556,32.94093161385441,12.537529335844026,9.809332206428781,0.0,5.9556555368640085,6.630073003128979,27.479386629269225,0.0,22.96079605698152,28.782376311512223,12.795854933019626,65.40522810480898,18.29448876023612,44.862017893258006,22.923242111793538,16.271144328857158,0.0,66.84238336246538
"PWY-7456: &beta;-(1,4)-mannan degradation",0.0,23.85015104858951,55.86638655195425,0.0,0.0,0.0,11.744859634004957,20.933656844361273,0.0,0.0,25.354797468661395,53.492107922912574,0.0,79.71820626545573,23.452135794150994,33.358126352481804,70.61696989320647,0.0,0.0,36.85423595570749
PWY-7560: methylerythritol phosphate pathway II,263.61315651033084,396.1093103294046,385.2168456306149,250.93610042024318,302.60170946114033,252.1806129512405,361.8662725551337,350.8645091220819,293.88258475114367,242.05940000669554,368.52249512988277,321.9168576828879,272.96729447504555,268.3386184362407,306.9270202874159,397.8709475693168,369.5905154581036,138.23925050159806,202.57835667077165,263.39507599119776
PWY-7663: gondoate biosynthesis (anaerobic),504.03997362958756,504.3404253428928,569.7905540926257,510.1488360703838,599.2987443759807,458.36261652078747,521.8042513569748,595.0632582796784,618.324555460416,517.1478310696859,438.24676498374106,508.54675986226334,477.31663098514866,509.3421280106785,527.1124970799858,546.346871920371,485.72932709738217,242.53455811643016,354.7699796888282,380.34976080753364
PWY-7664: oleate biosynthesis IV (anaerobic),316.89340019606885,411.2196650063915,363.1791137162723,370.8665029610146,374.50204165424356,391.4921734528237,356.27196477414566,436.14017658951974,430.67319586202916,178.5646341854959,280.8213597560828,302.9312284983965,322.82224428545146,278.6083029294867,463.6218019600338,350.32465249018765,337.6542285532743,205.74425970778051,200.6067409604765,230.02232288983149
PWY-7731: superpathway of photosynthetic hydrogen production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3601321574583145,13.0707630617833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7761: NAD salvage pathway II (PNC IV cycle),87.2416244151208,163.8889597350082,73.5060606896529,97.23712545594755,105.25312261657258,49.93271499242835,196.19819157469908,155.70993414649448,127.23507232926829,48.219574862114285,189.93898249793727,32.733290641558675,113.71918121438617,51.14733531399948,189.14901335222044,127.93758738224514,132.38614609112858,0.0,45.61675861553941,15.256991733543199
PWY-7790: UMP biosynthesis II,442.3747860627895,660.2314320097023,688.887902472166,431.2702791359139,466.69403335046144,435.42594012745377,567.730788841044,540.6864883674136,533.3355853832404,468.1811902780958,562.2785266266319,607.2298269547039,452.92787409030853,524.1445122810626,497.4967610828821,704.5622799143625,656.5614446107077,317.3917117194212,429.9270046240546,612.3154087155746
PWY-7791: UMP biosynthesis III,442.2461590406632,660.2314320097023,688.887902472166,431.2702791359139,466.69403335046144,435.42594012745377,567.730788841044,540.6864883674136,533.3355853832404,468.1811902780958,562.2785266266319,607.2298269547039,452.92787409030853,524.1445122810626,497.4967610828821,704.5622799143625,656.5614446107077,317.3917117194212,429.9270046240546,612.3154087155746
PWY-7820: teichuronic acid biosynthesis (B. subtilis 168),0.0,0.6485307442993711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6213275553568769,0.0,0.0,0.0
PWY-7851: coenzyme A biosynthesis II (eukaryotic),441.87090193978963,602.4977263749455,594.9956897818902,447.93635642211063,504.9343790770985,344.5524955197032,563.8405887689771,553.9226631415538,420.59965931230863,346.75177508095203,512.9129716780233,485.36909578490884,509.1796623399583,479.6845263537951,515.7715277786587,638.1085666612956,595.2960035452754,145.23961776549336,365.1567586396039,553.0314632105383
PWY-7858: (5Z)-dodecenoate biosynthesis II,153.3745225881755,118.41236942284357,44.54120394974471,287.40471986993845,271.0941360828168,157.3749182242836,180.68782934235088,261.2761946371614,192.03163020760203,94.38619254155616,118.45444973262346,22.65508434806413,170.9146213165392,7.421257857296954,242.79501476541083,113.0402284806818,50.50573996088208,38.23952726109411,130.8671833253984,13.33202150390494
PWY-7873: D-erythronate degradation II,0.0,1.4628749944960886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7874: L-threonate degradation,0.0,1.901373954450309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5839097502944012,0.0,0.0,0.0
PWY-7883: anhydromuropeptides recycling II,165.92230129839132,149.18774419680142,10.16875466429831,221.20356843731736,266.1928155612523,140.00059955917766,168.6095525108531,203.94991631374882,232.9155564678429,163.01404150456088,110.32824884654313,16.38987712167653,173.5412683420747,50.40618640438704,165.29514272118308,135.03603589938527,37.29882499761267,36.12670956071624,120.17619405970237,17.396856399282548
PWY-7942: 5-oxo-L-proline metabolism,37.87855787983636,0.0,1.8704027285628733,0.0,20.780218314632577,30.21828251180888,0.0,40.18391706946174,32.05756647053342,0.0,0.0,0.0,64.7014929229592,32.85642609298065,0.0,6.321542116888652,1.5199219139776932,0.0,41.24604818327879,0.0
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing),402.62907690240627,640.5935245875896,643.0238234321283,454.23223765710463,537.8868162690086,414.9818876955763,560.1231388961999,531.7573792342668,507.0525806437535,452.8755864322071,546.5314146194307,501.94648070261144,450.7051300181931,504.63814384938513,534.097792496894,621.6312853633295,598.5046248561549,223.88452242696718,401.2433789753969,482.6266774648415
PWY-7977: L-methionine biosynthesis IV,126.65413984190512,251.61075777862143,293.85374428667194,275.7325184763311,250.70075544915125,167.47380757326303,303.34796362381144,246.53701819749898,259.0698808454192,54.73600788689545,222.56166852266978,159.03664346006036,167.02568997322456,120.23664673487775,402.0086573163633,245.70860555174733,310.01517224229934,60.83268374629966,93.14395311656203,101.5084811831313
PWY-7992: superpathway of menaquinol-8 biosynthesis III,0.0,6.663931681414559,15.907097845427899,0.0,0.0,23.087599629090423,20.719870618608393,13.630250686886082,0.0,0.0,14.370994854378598,48.291201293403276,18.369609053501513,19.24777878815174,25.275811511104326,9.706182695845095,63.08773171596121,27.54916413339684,0.0,31.434159662028506
PWY-8004: Entner-Doudoroff pathway I,250.58178321740388,185.87392663434193,128.6456025527192,304.9315756158641,354.2997514448225,202.26859713839846,211.8609259871295,183.40883927947132,236.68264907014847,223.32126631743287,89.97333358208535,86.64850923471637,200.2059838147964,51.8178862165487,160.64167929429684,128.04520489841008,112.7194674502335,50.4112901848342,228.03016185679087,112.12760624704222
PWY-801: homocysteine and cysteine interconversion,17.27489810188461,1.238279813094145,0.0,10.570250670391937,8.127105667731524,0.0,2.4935449311007827,5.237700151788029,0.0,9.722445528529468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-8073: lipid IVA biosynthesis (P. putida),176.77442096429158,296.0657484553516,23.122218975562483,220.55209966410405,363.27618386415463,151.98800607634354,262.51728522657004,260.4241944919035,244.8403358677075,181.12394403786791,203.81861579580897,49.27082090834105,246.60363824874466,66.19323420463532,308.10696816082907,166.69361707191797,57.13257234124437,53.18855933532639,126.34850878597743,17.87279873657323
PWY-8131: 5'-deoxyadenosine degradation II,21.591502063690736,17.58673239047543,4.331041920065565,13.555497228444072,8.794337967243543,0.0,23.235849413894936,9.745455106514065,5.925064506022908,0.0,35.62853587554095,17.264155342349753,5.183549940367269,18.266804513203834,4.043468928775873,5.9212051429300105,11.693221160878954,0.0,14.294314308983,26.79476682608862
PWY-8178: pentose phosphate pathway (non-oxidative branch) II,400.78433944603887,401.6590842109431,389.0682885429263,445.7132524127696,473.5132396963235,340.7713748225731,448.2350525353461,471.16862908687244,566.0631616164438,385.5823975989453,394.10225479814653,400.8865688431825,413.2280024308965,313.54273099630115,441.8243970801508,474.5125493892938,416.81850695699075,241.2751057615923,409.19558822381805,453.25462071965563
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction),191.22128507698034,186.09240401515416,267.38044342886315,111.66297957787707,67.01406567187838,113.7473194013306,220.2054068454157,83.36047179475275,171.14837217375478,157.93418819876916,159.55187625571682,236.0304959619451,144.38282512288086,216.84982068664402,109.52634065020197,228.26641721088555,217.958386260398,163.29786273315713,117.20458905289229,238.13801141455212
PWY-8190: L-glutamate degradation XI (reductive Stickland reaction),29.842992989472794,3.5194814905968013,1.2251892115626009,0.0,0.0,0.0,20.099407708167256,10.437706303714819,0.0,14.676677499967322,32.918201461887996,3.4316633259725373,0.0,6.074495748559486,5.107507616597804,14.20610089865133,8.371158718492362,0.0,14.534175970196308,0.0
PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae),38.0693595225217,3.6912696815670194,3.428084014918878,0.0,0.0,0.0,0.0,14.213032459727051,0.0,0.0,43.91217062955045,0.0,0.0,0.0,7.092324252173446,11.048904319519622,20.12064524121921,0.0,0.0,0.0
PWY-822: fructan biosynthesis,0.0,3.185204718945369,28.032048507635743,12.82582647580554,0.0,0.0,14.223455275739987,0.0,0.0,13.3180862348173,6.899935593588624,18.09661350921019,22.21473450135405,73.44172220413473,25.86339549633335,17.957263374770303,31.79097135517443,21.414983616334514,0.0,110.04823754865045
PWY-841: superpathway of purine nucleotides de novo biosynthesis I,438.712376955981,543.7422976850385,613.5270761172148,532.9958959960658,545.7921503999327,430.66664356450315,531.2212912039632,591.6518987389655,581.9959232396287,478.6149833720027,462.1106629900787,539.9685566074994,495.3672240658865,458.00357381155163,556.2489013580652,579.8704359915612,514.9309888381167,260.15435537796264,453.4045487050957,577.6672972276319
PWY-922: mevalonate pathway I (eukaryotes and bacteria),96.49885422625299,82.22010074015571,117.69540504617744,99.16180358823385,64.16360834847073,31.150332675830406,100.3959897033922,93.9335652661833,179.53835850940223,92.5016001690576,95.18869139506104,154.50660850922796,63.94508027956104,85.09539516994157,54.51451312139693,159.65708445679275,89.83756866413901,56.934926064682024,107.15852655583203,133.57920780248972
PWY-I9: L-cysteine biosynthesis VI (from L-methionine),379.1507741465181,428.22378851311754,574.7176827103772,424.07886998334743,424.8763978177139,278.03936338257927,430.7377801215613,493.76302568546186,564.0563644789927,390.6104462215811,396.22592905532593,467.5618578856613,416.7995161782051,377.2267641035339,469.338843548752,577.3483938872276,404.43323336052333,188.81592011521641,438.99547557055433,480.2966738888926
PWY0-1061: superpathway of L-alanine biosynthesis,177.8354132313714,255.92952251808686,10.58737662349232,254.94316439974597,344.35343880390025,171.0684728907142,282.0060106448214,294.6382429356589,308.2858397600029,183.60787951175575,183.05297644662048,31.5956816975556,261.5660647576352,43.709125385940084,286.46842882608433,155.29986618078325,45.54770884668007,0.0,127.0818516978091,16.831167237595935
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis,75.23377361867742,144.07746169120114,103.17490508365151,152.6416417069216,188.2931968332864,72.81595700808319,165.83536565236517,145.75021564536704,133.93591224109932,104.98903893886923,153.20481332536428,100.41630195306917,119.13649414185416,126.69806196251861,204.19059394134297,99.50372994197089,83.59540026804991,39.81472577291884,41.802818944382786,66.68083882273137
PWY0-1261: anhydromuropeptides recycling I,166.79560624624614,220.96928199887168,17.226141593561344,294.6956722448646,355.3336786301503,174.3226005318857,225.80960664383542,243.28411641866936,277.15365026130195,163.01404150456088,189.5797739055677,28.774478676143893,225.29840345588858,50.40618640438704,242.8813224932557,160.25784178017457,56.14781155887031,36.12670956071624,120.17619405970237,23.65535470521143
PWY0-1296: purine ribonucleosides degradation,391.0416964044864,389.29983025579963,594.3140823431074,335.32808219993825,277.3997392017385,192.5116335472914,338.922354292382,363.6147171873472,571.4476150536136,380.0200830431387,338.07238246226706,491.46700959277314,308.2913092434502,434.2562719164964,295.66637287758783,561.0753317035126,426.8585670333181,268.60299421900436,412.488902267262,577.9113479819919
PWY0-1297: superpathway of purine deoxyribonucleosides degradation,93.35703173446777,123.71656229855098,227.95003778084586,103.78779596572622,91.24077252165978,38.45114710895964,107.0818899268077,70.15369765584697,161.2287309881871,93.22829866102298,95.34891783599078,148.56116203318223,106.04730512322337,253.1080924971107,102.05342721663169,184.16905207933223,179.74794499667237,44.186465249665964,57.159023778338,330.10414862733046
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation,177.3125691128734,110.55394507070905,222.95559015645827,156.62832560214127,94.48676799510497,58.09817522777932,109.46303437623752,161.23377004022325,198.44762623284936,139.08236413411456,101.83614654307343,179.52390448843386,108.49813124799438,125.13880621900873,95.35323380507435,210.7943579214076,143.7752547325357,90.2542127560891,185.95432948666448,163.583877742856
PWY0-1319: CDP-diacylglycerol biosynthesis II,445.1353051609199,574.743947435671,491.4804087574912,430.8465242246334,653.2569284152429,422.07700140741815,499.6864334056608,521.9392177040112,488.37801376211183,458.64806610228203,503.1529911226859,370.0879049308042,482.2810574724595,331.6267847148424,457.68972791518195,615.0416383672393,452.47069048353137,217.72146598708215,401.8457165019611,517.3133867348821
PWY0-1415: superpathway of heme b biosynthesis from uroporphyrinogen-III,64.13154287912714,117.67171714280859,1.1238242205329911,126.73355711455028,115.52498551382634,41.52344464614425,108.234752714483,126.02567007403071,139.0785795297573,0.0,88.67690923141718,0.0,102.22270334957604,23.23855222093294,178.75070374826274,58.38925370507002,11.870068882474609,18.810331641350192,43.43600671902229,0.0
PWY0-1477: ethanolamine utilization,116.49000653956082,198.9076307236298,88.9812394675466,107.01895488820519,77.7198341189273,39.53654888731169,95.68100633941101,173.22651770664467,126.75943623285116,101.12516476123874,129.3594477132766,82.44444640291282,50.58795459143221,61.34880060454413,63.362455731463655,132.20847985996872,42.131334979822455,32.41922024680458,40.89221190936215,37.55348438247842
PWY0-1479: tRNA processing,207.2088559457492,328.2105100089417,22.8504244440236,322.635336869567,439.37261774191603,158.96454343531693,300.22396822531493,300.7832602269243,338.0506451543283,243.92401322112383,178.85625893766422,45.156732507065186,328.4627279543049,80.88495363171047,306.7868062047681,179.74784259301694,59.1720302575489,92.46734827862252,203.5759660933813,24.532028876932525
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing),643.2442323426906,802.8416452515391,548.1831711340512,997.3950570103315,1160.097445017932,643.2652649927896,820.74324548939,840.6011199286872,1105.5187217587093,683.2000485064658,559.0536049962225,674.7492258024063,899.9159606590234,552.2516431632672,895.8442759650417,741.1025674243867,537.1649468924697,304.81320433362396,467.36371861634126,624.6947286220587
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis,243.88643698103908,442.6229276345251,322.7750595259641,373.5439021725238,424.55540066701474,252.32041751769293,410.87200753115667,448.13582072040174,435.90215156417037,319.3028974865539,308.4828664074178,252.73360707921543,371.2432428147252,156.40825972158834,437.7856774175367,382.5336583672963,288.1602877109911,130.20949710987173,264.34840230210295,208.5581687592426
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli),0.0,34.48358898379098,0.0,6.871279715530325,31.581791970088155,0.0,17.768302852209185,132.10929872569045,0.0,0.0,0.0,0.0,28.126822001929956,0.0,100.5648928743533,26.186029333589584,4.212092870490148,0.0,0.0,0.0
"PWY0-301: L-ascorbate degradation I (bacterial, anaerobic)",15.662657228866665,12.863223243624955,3.637344577120285,40.845000944102054,29.271020472666795,0.0,11.58374684447918,8.55464719361937,14.726141565962378,10.565490960102325,5.142603815996165,5.849089979639182,0.0,4.007559722847735,0.0,10.989682786181517,3.6068485417295233,0.0,11.787394601788542,5.013057788428019
PWY0-781: aspartate superpathway,129.13796993398822,82.37408020004574,105.16308355834536,163.3487288815405,247.46781123089107,69.60729035257879,121.03590917749308,194.39095950436413,0.0,166.2940490189243,88.5390041134978,69.67274602615396,173.6918089437737,70.69651337244775,147.30738829408065,172.66445425938502,95.569439015691,0.0,126.93609039954974,38.094747983409746
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage,166.80297727869157,226.8749305356271,30.42319761579139,159.5042059531083,236.87458859615904,135.96329854778057,212.60950811910115,246.84009474467314,198.8075957230731,167.8519349266384,181.38877774252884,100.46503135924938,181.41560293764985,100.14943672143121,188.03584955455378,228.82828635586066,96.49840045147688,0.0,130.34854725369203,137.86306542529218
PWY0-862: (5Z)-dodecenoate biosynthesis I,295.75250590518783,398.80182509059154,340.25420543843046,353.0206347582214,351.629775203805,379.8021450051399,338.2306246729877,414.1236087472868,405.5490539180821,160.65280668043303,265.01755719173553,282.8904667100316,304.14755033291965,259.40958804568214,454.82555336817074,329.27254346320456,320.6210583911728,199.35499645482062,186.27766539729808,215.04591369187526
PWY1G-0: mycothiol biosynthesis,0.0,4.253814677432444,0.0,0.0,0.0,0.0,8.8911301576372,18.255417896451316,13.83087888814975,0.0,5.017841257949324,9.834315228563067,8.8963397619149,0.0,5.587959414599335,9.840689142982141,3.3575779738429286,0.0,0.0,6.062485135718525
PWY1ZNC-1: assimilatory sulfate reduction IV,13.36513848896769,1.0709028987948632,2.3768852091990165,0.0,5.548766052839667,0.0,0.0,4.222700582791731,0.0,4.227714430833003,19.55413469867993,0.0,0.0,2.1595617816313175,2.0808402310563183,3.3137942824695967,7.454906319228999,0.0,0.0,3.36945311162896
PWY3O-4107: NAD salvage pathway V (PNC V cycle),76.67991039203875,18.822456144988376,104.71443366431382,67.21287097342417,0.0,0.0,82.63616589886847,27.533642729371557,92.0898855654104,65.90587619948676,62.017349427790876,185.978429502968,77.47392349130016,175.38475230722406,73.4290320705511,99.77938416030376,105.63844077357547,30.058449861037264,31.2331068642987,263.4843893539986
PWY490-3: nitrate reduction VI (assimilatory),0.0,0.0,0.4853854704791758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic),327.7929327659165,411.9022299968337,292.15401850605207,378.6752377432897,469.98005053704026,224.79926098912821,415.0777624640524,400.1565293341033,430.3884128526438,373.1592266535573,363.45022479931987,237.37187561056973,387.3847556530507,302.91279980580987,416.21831080157733,339.8879114157888,218.46187077087194,166.12207065616434,265.99837200549194,331.96657864549167
